user_id,user_categories,user_keywords,age,gender,user_click_last3m,user_cart_last3m,user_buy_last3m,user_forward_last3m
U00435,生活;文学,小说;名著,37,M,13,0,0,1
U00436,生活;文学,散文;名著;成长,30,M,8,1,1,0
U00437,文学;生活,外国文学;小说;散文;中国文学,63,F,16,3,1,0
U00438,生活,外国文学;成长,16,F,6,1,0,0
U00439,文学;生活,名著;教育;成长;中国文学,43,F,10,1,0,0
U00440,生活;文学,小说;教育,44,M,12,1,0,0
U00441,文学;生活,教育;随笔;外国文学,16,F,9,1,0,0
U00442,生活;文学,中国文学;成长;小说,59,F,6,0,0,0
U00443,生活;文学,小说;散文,57,M,9,1,0,0
U00444,生活;文学,经典;小说,20,F,10,0,0,0
U00445,生活,名著;中国文学,33,M,6,3,1,0
U00446,生活;文学,经典;名著;外国文学,51,F,9,0,0,0
U00447,文学;生活,中国文学;成长;小说;外国文学,56,M,8,2,0,0
U00448,生活;文学,中国文学;经典,23,F,10,1,0,1
U00449,生活;文学,随笔;散文;中国文学,20,F,11,4,0,0
U00450,生活;文学,散文;小说;成长,41,F,5,0,0,0
U00451,文学;生活,中国文学;随笔,50,F,8,2,0,0
U00452,生活;文学,教育;随笔;名著,59,F,10,1,1,1
U00453,生活;文学,外国文学;成长,30,M,10,1,0,0
U00454,文学;生活,外国文学;成长,26,M,8,2,1,0
U00455,生活;文学,教育;经典,48,M,9,2,0,0
U00456,生活,散文;中国文学;随笔;成长,53,M,6,1,0,0
U00457,生活,教育;外国文学;中国文学;成长,24,M,9,2,0,0
U00458,文学,成长;外国文学;经典;中国文学,19,M,15,3,1,1
U00459,文学;生活,名著;成长,45,M,9,1,0,1
U00460,文学;生活,外国文学;经典;随笔,58,M,13,2,1,1
U00461,文学,名著;小说,61,F,12,1,0,1
U00462,文学;生活,外国文学;成长,37,F,12,1,0,0
U00463,生活,名著;经典;中国文学,30,M,13,2,0,1
U00464,文学;生活,随笔;经典;外国文学,58,M,7,2,1,1
U00465,生活,名著;经典,24,F,9,0,0,0
U00466,生活;文学,中国文学;名著;散文,21,M,9,1,0,1
U00467,生活,名著;外国文学;成长;随笔,33,F,15,5,0,0
U00468,文学;生活,散文;外国文学;中国文学,23,F,6,1,0,0
U00469,生活,成长;中国文学;教育,20,F,4,1,0,0
U00470,文学,经典;成长,17,M,3,0,0,0
U00471,文学;生活,中国文学;随笔;成长;教育,39,F,7,1,1,0
U00472,生活;文学,成长;中国文学;经典;教育,20,F,4,0,0,0
U00473,文学;生活,小说;经典;教育;名著,56,M,11,1,1,0
U00474,文学,教育;散文;成长,48,F,12,3,1,0
U00475,文学,成长;散文,62,M,10,2,1,1
U00476,生活,成长;名著;随笔,37,F,9,1,0,0
U00477,文学;生活,教育;名著,56,F,13,3,1,1
U00478,文学;生活,经典;教育;小说;随笔,28,F,5,0,0,0
U00479,生活;文学,随笔;小说,31,M,9,0,0,0
U00480,生活;文学,中国文学;名著;散文,30,F,10,1,0,0
U00481,文学;生活,散文;随笔;成长,23,F,9,1,0,0
U00482,生活;文学,随笔;外国文学;中国文学;成长,37,F,14,5,1,0
U00483,生活,外国文学;教育,56,F,7,1,0,0
U00484,文学,教育;散文;小说,59,F,13,2,1,0
U00485,生活;文学,中国文学;教育,39,F,7,1,0,1
U00486,文学;生活,小说;教育,47,M,11,2,0,0
U00487,生活;文学,随笔;名著;外国文学,17,M,9,5,4,2
U00488,生活,中国文学;名著;教育;经典,59,M,5,2,0,0
U00489,生活,散文;成长;经典,59,F,13,5,0,2
U00490,文学,教育;名著,62,M,6,0,0,0
U00491,文学;生活,名著;小说;散文;成长,55,F,9,1,0,1
U00492,生活;文学,成长;经典;散文,33,M,9,2,1,0
U00493,文学;生活,小说;外国文学;随笔;散文,43,M,6,0,0,0
U00494,文学;生活,中国文学;成长;随笔,31,M,8,1,0,0
U00495,生活;文学,经典;小说,28,M,7,1,1,1
U00496,生活;文学,经典;中国文学,42,F,11,4,2,2
U00497,生活;文学,外国文学;中国文学;教育;名著,36,F,7,3,1,0
U00498,生活,名著;散文;成长;经典,29,M,10,0,0,0
U00499,文学,名著;经典;外国文学,48,F,10,1,0,0
U00500,生活,散文;外国文学;经典,55,M,11,2,1,1
U00501,文学;生活,小说;随笔;教育,45,M,7,0,0,0
U00502,文学;生活,外国文学;教育,54,F,11,0,0,0
U00503,文学;生活,散文;随笔,57,M,10,4,1,0
U00504,文学;生活,成长;中国文学,15,M,13,3,0,0
U00505,生活;文学,小说;经典;教育;中国文学,62,M,6,2,0,0
U00506,生活,经典;名著,22,M,13,2,1,1
U00507,生活;文学,中国文学;经典;外国文学,26,M,6,0,0,0
U00508,文学,散文;外国文学,40,F,8,2,1,0
U00509,文学,小说;外国文学;经典,54,F,5,1,0,0
U00510,文学,随笔;名著,45,M,6,0,0,0
U00511,文学,成长;名著,25,F,6,1,0,0
U00512,生活;文学,经典;中国文学,31,F,7,0,0,0
U00513,文学;生活,教育;名著;小说,15,F,12,1,0,0
U00514,生活,散文;成长,65,M,6,0,0,0
U00515,文学;生活,外国文学;散文;经典;中国文学,19,M,14,3,1,0
U00516,文学,外国文学;小说;随笔;名著,58,M,15,4,1,0
U00517,文学,随笔;外国文学,55,M,10,1,0,0
U00518,生活,小说;经典;成长;中国文学,47,F,10,2,1,0
U00519,生活,教育;随笔;外国文学,34,F,8,1,0,1
U00520,生活;文学,名著;中国文学;经典;成长,35,F,14,1,1,0
U00521,文学;生活,中国文学;教育;名著;随笔,31,M,13,1,0,0
U00522,生活;文学,名著;成长;中国文学;小说,29,F,8,2,0,0
U00523,生活;文学,中国文学;教育,51,M,10,1,0,0
U00524,文学,散文;随笔;名著,27,F,7,2,1,0
U00525,文学;生活,教育;中国文学;成长;外国文学,56,M,13,2,0,0
U00526,生活;文学,随笔;教育,64,F,12,1,1,0
U00527,文学,随笔;名著;中国文学;经典,34,M,11,4,1,0
U00528,生活;文学,经典;散文;教育;成长,55,F,9,2,0,1
U00529,生活;文学,外国文学;散文;中国文学,63,F,17,1,0,1
U00530,生活,小说;名著;成长,17,F,7,2,1,0
U00531,文学,中国文学;随笔;教育;小说,33,F,8,0,0,1
U00532,生活;文学,成长;名著;教育;小说,24,F,11,1,0,0
U00533,生活;文学,小说;散文;外国文学;经典,37,M,9,1,0,0
U00534,文学;生活,小说;散文,21,M,6,0,0,0
U00535,文学;生活,外国文学;名著;随笔,49,F,3,0,0,0
U00536,文学;生活,中国文学;成长;经典,59,M,6,2,0,0
U00537,生活;文学,教育;散文;随笔;经典,49,M,17,1,0,1
U00538,文学,成长;随笔;中国文学,49,M,10,1,0,0
U00539,文学;生活,小说;中国文学,32,F,12,3,0,1
U00540,文学;生活,教育;随笔,58,F,13,4,2,1
U00541,文学;生活,中国文学;成长;散文,49,F,5,1,0,0
U00542,文学;生活,随笔;教育,35,M,5,0,0,0
U00543,文学,外国文学;教育;随笔,52,M,6,3,1,1
U00544,文学,教育;随笔;经典;外国文学,15,F,10,4,1,1
U00545,文学;生活,小说;散文;经典;名著,26,F,9,0,0,0
U00546,生活,经典;随笔,24,F,15,0,0,0
U00547,文学;生活,经典;外国文学;中国文学,20,F,10,2,1,1
U00548,文学;生活,成长;外国文学;小说;经典,52,F,9,0,0,0
U00549,生活;文学,随笔;教育;小说,50,F,12,1,0,1
U00550,文学,名著;外国文学,27,F,15,1,1,1
U00551,文学,小说;外国文学,29,F,6,0,0,0
U00552,文学;生活,名著;成长;小说,35,M,11,2,0,0
U00553,生活,随笔;中国文学;小说;经典,58,M,13,0,0,0
U00554,文学;生活,散文;随笔,50,M,6,2,0,0
U00555,生活,随笔;外国文学;教育;成长,51,F,7,1,0,0
U00556,生活;文学,小说;中国文学;经典;散文,40,M,9,0,0,0
U00557,文学;生活,中国文学;名著;经典,53,F,9,1,0,0
U00558,生活;文学,成长;名著;经典,48,M,11,2,1,0
U00559,生活;文学,名著;随笔;小说;中国文学,33,M,10,2,0,0
U00560,生活,经典;散文;外国文学;小说,62,M,4,0,0,0
U00561,生活,教育;经典,62,M,10,0,0,0
U00562,文学;生活,中国文学;外国文学;名著,27,M,7,0,0,0
U00563,文学,中国文学;外国文学,16,F,10,1,1,1
U00564,文学,成长;名著,63,M,9,2,0,0
U00565,生活;文学,散文;随笔,37,F,3,0,0,0
U00566,生活;文学,经典;随笔,16,F,10,2,1,0
U00567,生活;文学,散文;名著,59,M,6,1,1,1
U00568,生活;文学,成长;教育,20,M,15,3,0,0
U00569,文学,中国文学;经典;成长;散文,36,M,13,1,0,0
U00570,生活;文学,随笔;经典;成长,28,M,8,0,0,0
U00571,文学,散文;教育,60,F,6,2,0,0
U00572,生活,随笔;中国文学,25,F,13,3,2,0
U00573,生活;文学,小说;散文;成长,15,M,7,3,1,0
U00574,生活;文学,中国文学;随笔;成长;小说,54,F,18,3,0,1
U00575,文学,经典;教育;小说,63,M,13,2,1,0
U00576,文学;生活,中国文学;教育,21,F,14,3,2,0
U00577,文学;生活,中国文学;教育,44,M,6,0,0,0
U00578,文学,随笔;散文,60,F,11,2,0,0
U00579,生活;文学,小说;成长;名著,32,M,13,3,2,0
U00580,生活,名著;外国文学;经典,20,M,10,0,0,0
U00581,文学,成长;名著;外国文学;中国文学,65,M,15,1,0,0
U00582,文学;生活,随笔;成长;教育;散文,49,F,8,1,0,0
U00583,生活,名著;中国文学,42,F,7,1,0,0
U00584,文学,教育;成长;散文,62,F,13,4,1,0
U00585,生活,小说;随笔;中国文学,45,M,11,2,0,0
U00586,文学;生活,中国文学;散文,17,M,11,0,0,0
U00587,文学;生活,教育;名著;外国文学,42,M,16,4,1,0
U00588,生活;文学,经典;散文;名著;外国文学,51,F,6,1,0,1
U00589,生活;文学,成长;名著;经典;中国文学,15,F,14,2,0,0
U00590,文学;生活,外国文学;散文;随笔,35,F,12,1,0,0
U00591,生活;文学,成长;小说;中国文学,54,F,6,0,0,0
U00592,文学,小说;随笔,20,F,12,1,0,0
U00593,文学;生活,名著;散文,30,F,5,0,0,0
U00594,生活;文学,名著;经典;教育,31,M,8,1,0,0
U00595,生活;文学,成长;小说,64,F,14,2,1,2
U00596,生活,外国文学;名著,60,F,7,2,0,0
U00597,生活;文学,散文;随笔;中国文学;经典,55,F,9,3,1,1
U00598,生活,教育;外国文学;小说;随笔,34,M,8,4,2,1
U00599,生活;文学,外国文学;教育,41,F,11,4,2,0
U00600,生活;文学,散文;随笔;小说;中国文学,16,F,11,0,0,0
U00601,文学,中国文学;名著,44,F,8,1,0,1
U00602,生活;文学,小说;中国文学,52,F,6,1,0,0
U00603,文学,随笔;经典;名著,49,M,6,0,0,0
U00604,文学,随笔;教育;散文,49,M,8,1,0,0
U00605,生活;文学,名著;教育,43,F,7,0,0,0
U00606,生活,经典;中国文学,22,M,12,2,1,0
U00607,文学,教育;名著,65,F,8,2,0,1
U00608,生活,小说;外国文学;中国文学,56,M,10,2,1,1
U00609,生活;文学,小说;外国文学,24,F,3,1,0,0
U00610,生活;文学,小说;随笔,19,M,12,3,0,1
U00611,文学;生活,名著;成长;随笔,22,F,7,1,0,1
U00612,文学,散文;外国文学;随笔,53,F,7,3,0,0
U00613,生活;文学,中国文学;随笔;经典;散文,44,M,13,2,0,0
U00614,文学,散文;随笔;经典,32,F,12,2,0,0
U00615,生活;文学,小说;教育;外国文学,35,M,9,1,0,0
U00616,文学;生活,小说;外国文学;教育;中国文学,51,M,5,0,0,1
U00617,生活;文学,名著;小说;经典,28,M,11,1,0,0
U00618,文学;生活,随笔;名著,18,M,10,3,0,0
U00619,生活;文学,随笔;小说;中国文学;名著,52,F,6,0,0,0
U00620,生活;文学,随笔;教育;小说,30,M,13,3,0,0
U00621,生活;文学,名著;成长,43,M,13,3,2,1
U00622,生活;文学,小说;经典;随笔;名著,62,M,12,1,0,0
U00623,文学,小说;名著;成长;经典,19,F,4,1,0,0
U00624,文学;生活,随笔;教育,50,M,8,2,1,0
U00625,文学,中国文学;外国文学;散文,62,F,9,1,0,0
U00626,生活;文学,中国文学;随笔;经典,35,M,11,0,0,0
U00627,生活,名著;随笔;小说,65,M,14,4,1,1
U00628,文学;生活,名著;随笔;散文,30,F,11,2,0,0
U00629,文学;生活,成长;名著,54,M,8,3,1,0
U00630,生活;文学,教育;经典;小说,65,F,16,3,0,0
U00631,生活;文学,成长;教育;经典;小说,64,M,7,0,0,0
U00632,文学;生活,中国文学;教育,19,F,9,4,1,0
U00633,生活;文学,随笔;散文,35,M,8,1,0,0
U00634,文学;生活,外国文学;名著;成长;教育,42,F,9,2,0,0
U00635,生活;文学,外国文学;随笔,26,F,11,2,0,0
U00636,生活;文学,散文;小说;教育;外国文学,34,F,14,5,0,0
U00637,生活,成长;散文,64,F,9,1,0,1
U00638,生活,随笔;成长,24,F,6,1,0,0
U00639,文学;生活,散文;外国文学,58,M,11,1,0,1
U00640,生活,小说;中国文学,17,M,7,2,1,1
U00641,生活;文学,教育;随笔;散文;小说,51,M,10,2,0,0
U00642,生活;文学,名著;小说;中国文学;成长,65,F,14,3,0,0
U00643,文学;生活,随笔;名著;教育;成长,18,F,9,2,1,1
U00644,文学,散文;经典;中国文学,64,F,10,2,0,1
U00645,生活;文学,成长;教育;散文;中国文学,45,F,10,0,0,1
U00646,生活;文学,成长;名著,43,F,3,0,0,0
U00647,生活;文学,教育;经典,24,M,7,1,0,0
U00648,生活;文学,中国文学;随笔;经典,16,M,9,3,1,0
U00649,生活,外国文学;随笔,28,M,9,1,0,0
U00650,文学,名著;经典,47,F,8,1,0,0
U00651,生活,散文;小说;中国文学;成长,37,M,10,2,1,0
U00652,文学;生活,名著;随笔;教育,33,F,8,2,2,0
U00653,文学;生活,成长;外国文学,51,F,12,2,0,0
U00654,生活;文学,散文;小说;外国文学;随笔,41,F,9,2,0,1
U00655,生活;文学,外国文学;成长;随笔,52,M,11,2,1,0
U00656,文学;生活,名著;随笔;外国文学;教育,54,F,12,3,1,0
U00657,文学,成长;经典;教育,49,F,7,0,0,0
U00658,生活;文学,小说;教育;随笔;中国文学,21,F,14,3,0,0
U00659,文学;生活,中国文学;散文;随笔,22,F,13,0,0,0
U00660,文学,散文;小说;外国文学;教育,15,M,4,0,0,0
U00661,生活;文学,教育;名著;外国文学,50,M,8,3,1,1
U00662,文学;生活,经典;小说;外国文学;中国文学,52,M,10,0,0,0
U00663,生活,成长;中国文学;经典;教育,27,M,11,2,0,0
U00664,文学;生活,名著;成长;经典;散文,50,M,13,2,0,0
U00665,生活,名著;经典,46,F,12,3,0,0
U00666,文学;生活,名著;成长;随笔,32,M,8,1,0,0
U00667,文学;生活,名著;外国文学;随笔,56,M,12,1,0,0
U00668,文学;生活,成长;经典;随笔;名著,15,F,5,2,1,1
U00669,生活,名著;散文;外国文学,19,M,9,2,0,0
U00670,文学;生活,教育;外国文学;中国文学;经典,31,F,11,2,0,0
U00671,生活;文学,外国文学;教育,54,F,8,1,0,0
U00672,生活;文学,成长;随笔,48,M,11,3,1,1
U00673,生活;文学,成长;散文,25,F,5,0,0,0
U00674,文学;生活,名著;经典;教育;散文,28,M,10,2,0,0
U00675,文学;生活,教育;名著;小说;成长,43,M,17,2,0,0
U00676,生活;文学,中国文学;教育;名著;散文,24,M,9,4,1,1
U00677,文学;生活,中国文学;外国文学;教育;随笔,48,F,6,3,3,0
U00678,文学;生活,经典;教育;随笔;中国文学,44,M,10,0,0,0
U00679,生活;文学,经典;随笔;教育;外国文学,18,M,13,1,1,1
U00680,生活,教育;随笔,62,M,10,4,1,1
U00681,文学,散文;教育,64,F,9,0,0,0
U00682,生活,随笔;中国文学;散文;成长,54,M,6,2,2,1
U00683,生活;文学,散文;名著;外国文学;中国文学,46,M,9,0,0,0
U00684,生活;文学,随笔;教育;中国文学,60,F,8,2,0,0
U00685,生活;文学,成长;随笔;散文,18,M,11,4,2,1
U00686,生活,成长;随笔,65,F,6,2,1,0
U00687,文学;生活,外国文学;教育,64,M,8,1,0,0
U00688,文学;生活,中国文学;外国文学,35,F,15,2,0,1
U00689,生活,经典;教育,62,M,17,6,1,1
U00690,文学,经典;散文;随笔;教育,47,M,8,1,0,0
U00691,生活,教育;随笔;散文,52,F,5,0,0,0
U00692,文学,随笔;成长;教育,18,F,8,1,0,0
U00693,生活;文学,外国文学;中国文学;随笔,35,M,9,3,0,0
U00694,文学;生活,成长;教育;中国文学,43,F,7,1,0,0
U00695,文学,成长;散文;小说;外国文学,17,F,9,2,0,1
U00696,生活,中国文学;小说;散文;经典,58,M,12,0,0,0
U00697,文学,外国文学;中国文学;名著,54,M,8,1,0,0
U00698,文学;生活,随笔;教育;名著;散文,60,M,14,1,0,0
U00699,生活;文学,经典;教育,18,M,13,4,1,1
U00700,生活;文学,散文;经典,28,M,7,0,0,1
U00701,文学;生活,教育;外国文学;随笔,47,F,11,1,0,0
U00702,文学,经典;教育,25,M,8,1,1,0
U00703,生活;文学,中国文学;成长;名著,45,M,14,3,2,0
U00704,文学;生活,散文;小说,50,M,6,0,0,0
U00705,生活;文学,外国文学;名著,51,F,4,0,0,0
U00706,生活,随笔;小说;外国文学;散文,60,F,9,1,1,0
U00707,文学,名著;外国文学,63,M,11,1,1,0
U00708,生活;文学,外国文学;经典,17,F,13,3,1,0
U00709,文学;生活,成长;名著;外国文学;散文,58,F,9,0,0,0
U00710,文学,名著;随笔;小说;成长,23,M,12,1,1,0
U00711,文学;生活,外国文学;教育,63,M,9,2,1,1
U00712,生活,外国文学;散文;名著;教育,60,M,11,2,1,1
U00713,生活;文学,教育;经典;小说;中国文学,62,F,7,1,0,2
U00714,文学;生活,外国文学;随笔,21,F,5,0,0,0
U00715,生活;文学,外国文学;名著;教育;小说,34,F,10,2,0,0
U00716,生活;文学,中国文学;随笔,57,M,14,2,0,0
U00717,生活,名著;随笔;经典,40,M,11,2,0,0
U00718,生活,成长;外国文学;中国文学,36,M,15,3,1,0
U00719,生活,散文;外国文学;中国文学,60,M,11,0,0,0
U00720,生活,随笔;成长,31,F,15,6,0,2
U00721,文学,名著;外国文学,28,F,14,3,0,0
U00722,文学;生活,教育;名著;小说;经典,27,M,8,0,0,0
U00723,文学;生活,散文;教育,45,M,6,0,0,0
U00724,生活,中国文学;名著,37,M,8,1,0,0
U00725,文学;生活,随笔;散文;教育,63,F,8,1,0,0
U00726,生活,成长;教育;散文;外国文学,27,M,9,2,0,0
U00727,文学,名著;散文,21,M,16,6,2,4
U00728,文学;生活,小说;中国文学,30,M,7,0,0,0
U00729,生活,经典;成长;散文,33,F,8,2,1,1
U00730,生活;文学,教育;散文;中国文学;名著,46,F,4,1,0,0
U00731,生活;文学,教育;随笔;中国文学,20,M,15,2,0,0
U00732,文学;生活,外国文学;小说;经典;教育,41,F,9,1,0,0
U00733,文学,小说;外国文学,62,M,9,1,0,1
U00734,生活;文学,随笔;小说,59,M,9,2,0,0
U00735,生活;文学,经典;名著;成长,55,F,10,2,1,0
U00736,生活;文学,成长;随笔;散文;中国文学,22,M,5,0,0,1
U00737,文学;生活,成长;散文,38,M,5,0,0,1
U00738,文学;生活,名著;经典;外国文学,19,M,5,1,0,0
U00739,生活;文学,散文;小说;外国文学,62,F,10,1,0,0
U00740,文学;生活,散文;中国文学;成长;随笔,43,F,8,2,0,0
U00741,文学;生活,随笔;中国文学,25,M,6,0,0,0
U00742,文学,随笔;外国文学,18,F,7,2,0,0
U00743,文学;生活,中国文学;散文,28,M,7,0,0,0
U00744,文学,随笔;成长,46,F,8,2,0,0
U00745,文学,经典;名著;中国文学,21,M,8,0,0,0
U00746,生活;文学,经典;教育;名著;外国文学,36,M,8,1,0,0
U00747,生活,随笔;外国文学;经典,24,F,5,0,0,0
U00748,文学,经典;外国文学;中国文学;成长,50,F,4,0,0,0
U00749,生活;文学,小说;成长;外国文学;中国文学,36,M,9,3,3,2
U00750,文学;生活,经典;小说;教育;成长,43,F,11,1,0,0
U00751,文学;生活,随笔;名著,28,M,12,3,2,0
U00752,生活,教育;外国文学;散文,28,F,11,1,0,0
U00753,生活;文学,名著;散文;小说;随笔,44,M,10,3,1,0
U00754,生活;文学,外国文学;经典,20,F,9,1,0,0
U00755,文学;生活,成长;经典;教育;名著,32,F,11,1,0,0
U00756,文学;生活,外国文学;中国文学,50,F,6,1,1,0
U00757,文学;生活,名著;散文;小说;外国文学,50,F,10,3,1,0
U00758,文学;生活,成长;中国文学;散文,40,F,9,0,0,0
U00759,文学,名著;散文,25,F,12,3,0,0
U00760,文学,中国文学;外国文学;经典;随笔,55,M,11,4,1,1
U00761,生活;文学,经典;小说;名著;成长,57,M,13,3,1,0
U00762,生活;文学,外国文学;名著,16,M,16,2,0,2
U00763,文学;生活,小说;散文;名著,15,M,16,2,0,1
U00764,文学;生活,经典;名著,26,M,4,0,0,0
U00765,文学,中国文学;随笔;外国文学;经典,46,F,7,0,0,0
U00766,文学;生活,成长;外国文学,32,F,11,2,0,0
U00767,文学,经典;外国文学;中国文学,64,F,14,1,0,0
U00768,文学;生活,经典;随笔,40,M,10,2,0,0
U00769,文学;生活,散文;外国文学,52,F,12,1,0,0
U00770,生活;文学,经典;小说;成长;散文,26,M,11,3,2,1
U00771,生活,小说;教育;随笔;经典,30,M,8,1,0,1
U00772,文学;生活,小说;散文;中国文学,55,F,13,5,1,1
U00773,文学;生活,名著;小说,60,F,10,3,1,0
U00774,生活,外国文学;成长;小说;名著,29,F,10,1,0,0
U00775,文学,中国文学;小说;成长,33,F,10,3,1,0
U00776,生活;文学,中国文学;随笔;经典,21,M,17,4,0,1
U00777,文学,经典;教育;外国文学,35,F,9,2,1,0
U00778,生活;文学,小说;经典,44,M,7,1,0,0
U00779,文学;生活,中国文学;名著;成长,49,F,7,1,0,0
U00780,文学;生活,随笔;教育;中国文学;名著,34,F,9,1,0,0
U00781,生活,中国文学;名著,61,F,7,1,1,1
U00782,文学,小说;经典;中国文学,48,M,10,3,2,3
U00783,文学,名著;外国文学,43,F,10,2,0,1
U00784,文学;生活,随笔;经典,42,F,8,2,0,1
U00785,文学;生活,随笔;外国文学;成长,23,M,8,1,1,0
