item_id,name,author,create_time,item_categories,item_keywords,city,price,image,description,item_click_last3m,item_cart_last3m,item_buy_last3m,item_forward_last3m,,,,,,
I0101,一个作家的午后: 菲茨杰拉德后期作品集,[美] 菲茨杰拉德,2025/11/13 17:13,文学,外国文学,南京,49.18,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/101.jpg,菲茨杰拉德以心血对抗质疑的文学结晶,15,3,2,2,,,,,,
I0102,一个剑桥教授的生活 1,[英] 玛丽·比尔德、Mary Beard,2025/4/9 17:13,文学,散文,西安,99.14,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/102.jpg,博客女王犀利解读古典世界，看透权力与话语的千年博弈,11,6,1,0,,,,,,
I0103,一个叫欧维的男人决定去死,[瑞典] 弗雷德里克·巴克曼,2025/7/31 17:13,文学,小说;外国文学,郑州,96.91,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/103.jpg,一个坏脾气老头的自杀计划，被新邻居们一次次搞砸,19,3,0,0,,,,,,
I0105,一个叫欧维的男人决定去死: 精装版,[瑞典] 弗雷德里克·巴克曼,2025/6/21 17:13,文学,小说;外国文学,上海,99.45,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/105.jpg,用故事重塑思维，以简驭繁解决人生难题,19,1,1,2,,,,,,
I0106,一个女人的故事: 全新修订版,[法]安妮·埃尔诺,2025/7/7 17:13,文学,小说;随笔;外国文学,成都,20.65,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/106.jpg,诺奖得主献给母亲的痛苦安魂曲,29,5,0,0,,,,,,
I0108,一个女孩的记忆,[法]安妮·埃尔诺,2025/10/8 17:13,文学,小说;外国文学;散文,广州,64.6,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/108.jpg,用初夜记忆，解剖一个时代的女性处境,25,4,3,2,,,,,,
I0110,一个孤独漫步者的遐想: 让-雅克·卢梭 临终遗作,[法] 让-雅克·卢梭,2025/7/7 17:13,文学,随笔;散文,上海,35.23,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/110.jpg,漫步者孤独的遐想，探寻生命与自我的终极真谛,21,5,0,0,,,,,,
I0111,一个孤独的散步者的梦,[法]卢梭,2025/7/14 17:13,文学,散文,武汉,73.9,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/111.jpg,卢梭三部传世之作，三种体裁笔调，完整呈现其思想与灵魂,11,1,0,0,,,,,,
I0112,一个很好很好的小孩,王悦微,2025/10/14 17:13,文学,随笔,北京,49.8,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/112.jpg,从48个故事里，看见孩子心底的光,11,2,0,0,,,,,,
I0114,一个戴灰帽子的人: 1960—1965：“文革”前夕，一位右派分子的迷失,邵燕祥,2025/7/31 17:13,文学,随笔,上海,38,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/114.jpg,一位诗人对时代的沉痛反思，警示后人以真相拒绝欺骗,5,1,1,0,,,,,,
I0115,一个无政府主义者的意外死亡,[意] 达里奥·福,2025/12/6 17:13,文学,小说;外国文学,武汉,69.3,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/115.jpg,诺贝尔奖得主达里奥·福经典荒诞剧作，以笑声解构强权，揭示,23,3,0,0,,,,,,
I0116,一个男人的位置: 全新修订版,[法]安妮·埃尔诺,2025/4/14 17:13,文学,小说;外国文学;散文,义乌,62.22,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/116.jpg,父亲的一生，是法国一代平民的无声史诗,27,5,2,1,,,,,,
I0117,一个经济杀手的自白,约翰·珀金斯,2025/8/27 17:13,文学,随笔,南京,65.32,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/117.jpg,揭秘美国援助真相，亲历者讲述经济杀手如何操控世界,13,3,0,0,,,,,,
I0118,一个规矩女孩的回忆,[法] 西蒙娜·德·波伏瓦,2025/6/30 17:13,文学,随笔,北京,93.27,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/118.jpg,波伏瓦回忆录：看思想巨匠如何活出自我,12,2,1,1,,,,,,
I0120,一个阿富汗女人的来信,[阿富汗] 哈迪亚·海达里,2025/11/7 17:13,文学,小说;随笔;外国文学,广州,53.74,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/120.jpg,阿富汗女作家逃亡之作，揭示现代社会女性权益被践踏的惊人真相,29,6,1,0,,,,,,
I0121,一个陌生女人的来信,[奥] 斯蒂芬·茨威格,2025/7/31 17:13,文学,小说;外国文学;经典;名著,成都,94.58,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/121.jpg,茨威格名篇全集，洞见人类隐秘激情与命运,41,8,1,1,,,,,,
I0122,一个青年艺术家的画像,[爱尔兰] 詹姆斯·乔伊斯,2025/10/5 17:13,文学,外国文学,北京,64.8,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/122.jpg,一部成长史诗，献给所有在迷茫与顿悟中寻找自我的年轻人,19,3,0,1,,,,,,
I0123,一九八四,[英国] 乔治·奥威尔,2025/4/9 17:13,文学,小说;外国文学;经典,郑州,20.06,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/123.jpg,一部关于极权统治下人性与自由的永恒寓言,31,4,0,0,,,,,,
I0124,一人企业: 一个人也能赚钱的商业新模式,[美]保罗·贾维斯,2025/11/29 17:13,生活,成长,义乌,53.41,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/124.jpg,一人企业：以小而美的新模式，做自己的CEO，获得更大自由,15,1,0,0,,,,,,
I0125,一位投资人的阅读、思考与见闻: 63本有用有趣好书的读书笔记,张化桥,2025/5/2 17:13,文学,随笔,郑州,49.9,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/125.jpg,张化桥精选63本好书精华，助你掌握投资与生活的核心智慧,10,3,0,0,,,,,,
I0126,一切都会过去的,索达吉,2025/8/15 17:13,文学,随笔,义乌,65.5,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/126.jpg,以禅心化解人生得失，回归内心安宁,4,1,1,0,,,,,,
I0128,一千种蓝,[韩] 千先兰,2025/10/30 17:13,文学,外国文学,武汉,87.68,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/128.jpg,机器人与人类，谁更懂爱与生存,16,3,1,2,,,,,,
I0129,一千零一夜（三）,纳训,2025/9/6 17:13,文学,经典,深圳,1.2,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/129.jpg,本书为经典之作，首印十万册，品质历久弥新,21,2,1,1,,,,,,
I0130,一半是火焰 一半是海水,王朔,2025/11/9 17:13,文学,中国文学,深圳,39,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/130.jpg,王朔经典作品，直击爱情与生活的残酷与浪漫,10,2,0,0,,,,,,
I0131,一只特立独行的猪,王小波,2025/12/15 17:13,文学,中国文学;随笔;散文,义乌,35,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/131.jpg,王小波经典杂文，以幽默智性捍卫自由独立的理性精神,32,2,0,0,,,,,,
I0132,一只鼹鼠不孤单,[日] 立川真野,2025/11/29 17:13,生活,成长,杭州,35.93,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/132.jpg,内向孩子也能在社交中轻松找到属于自己的快乐,11,1,0,0,,,,,,
I0133,一地鸡毛,刘震云,2025/11/1 17:13,文学,小说;中国文学;经典,杭州,60,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/133.jpg,刘震云经典短篇集，以幽默笔触洞察人心，展现平凡生活的深刻,27,2,0,1,,,,,,
I0134,一地鸡毛,刘震云,2025/6/14 17:13,生活,成长,深圳,18,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/134.jpg,刘震云经典合集，洞见小市民生活的真实与荒诞,16,1,1,1,,,,,,
I0135,一寸灰,毛尖,2025/11/20 17:13,文学,随笔,北京,58,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/135.jpg,毛尖专栏集，于一寸灰烬中重燃青春,12,4,0,1,,,,,,
I0136,一幅画开启的世界,高畑勋,2025/8/19 17:13,文学,名著,西安,37.49,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/136.jpg,动画大师带你用名画之眼，看穿人生风景,11,4,0,0,,,,,,
I0137,一幅画看日本,高畑勋,2025/5/22 17:13,文学,随笔,上海,52.13,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/137.jpg,高畑勋以导演视角，解读日本美术如何赋予动画灵魂与深度,11,2,1,1,,,,,,
I0138,一座城池,韩寒,2025/8/29 17:13,文学,中国文学,南京,19.9,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/138.jpg,青春逃亡路上，寻找失落的自由与友谊,16,2,1,1,,,,,,
I0139,一把扭曲的匕首,[英] 安东尼·霍洛维茨,2025/6/28 17:13,文学,小说,西安,22.91,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/139.jpg,一场跨越七十年的完美谋杀，真相远超你的想象,12,2,0,1,,,,,,
I0140,一日三秋,刘震云,2025/4/2 17:13,文学,小说;中国文学;经典,武汉,58,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/140.jpg,以笑话写透人间悲欢，魔幻现实映照你我人生,33,4,1,3,,,,,,
I0142,一桩事先张扬的凶杀案,[哥伦比亚] 加西亚·马尔克斯,2025/6/13 17:13,文学,小说;外国文学;经典,南京,42.06,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/142.jpg,马尔克斯打磨三十年的犯罪故事，浓缩其所有作品的精髓,28,2,0,0,,,,,,
I0143,一次告别,[哥伦比亚] 罗德里戈·加西亚,2025/7/4 17:13,文学,随笔,杭州,64.55,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/143.jpg,诺贝尔奖文学大师马尔克斯的家庭记忆，温情揭秘最后的时光与,11,3,0,0,,,,,,
I0144,一生,[法] 莫泊桑,2025/10/3 17:13,文学,名著,杭州,26.95,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/144.jpg,透过平凡女性的命运，深刻揭示人生的真实与悲欢,21,4,1,0,,,,,,
I0146,一生之敌,[美] 史蒂文·普莱斯菲尔德,2025/9/6 17:13,生活,成长,杭州,65.98,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/146.jpg,从谷底到巅峰，献给不甘平庸的奋斗者,24,5,2,2,,,,,,
I0147,一生的旅程: 迪士尼CEO自述批量打造超级IP的经营哲学,[美] 罗伯特·艾格、[美] 乔尔·洛弗尔,2025/12/9 17:13,生活,成长,南京,28.82,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/147.jpg,迪士尼CEO亲述打造超级IP、并购皮克斯与漫威的终极心法,24,5,1,0,,,,,,
I0148,一生里的某一刻（2020版）,张春,2025/4/12 17:13,文学,随笔,上海,11.07,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/148.jpg,在荒原种花，于痛楚中绽放，记录跌倒前行中的爱与勇气,7,2,0,0,,,,,,
I0150,一百年，许多人，许多事: 杨苡口述自传,杨苡,2025/5/15 17:13,文学,散文,武汉,65.56,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/150.jpg,世纪亲历者的平凡人生与历史回响,13,4,1,0,,,,,,
I0151,一线带班,管建刚,2025/10/13 17:13,生活,教育,武汉,30,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/151.jpg,一线名师管建刚的七招带班实战法,19,2,0,1,,,,,,
I0152,一行杀人的台词,[英国] 安东尼·霍洛维茨,2025/6/29 17:13,文学,外国文学,义乌,86.69,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/152.jpg,一桩完美谋杀，一个隐藏五十年的真相,15,3,1,1,,,,,,
I0153,一路到夏天: 爱与渴望之歌,[新] 菲奥娜·基德曼,2025/4/26 17:13,文学,随笔,南京,47.46,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/153.jpg,基德曼笔下的新西兰女性，跨越爱与生命的四重奏,14,1,1,1,,,,,,
I0154,一间只属于自己的房间,[英] 弗吉尼亚·伍尔夫,2025/6/7 17:13,文学,小说;随笔;外国文学;名著,郑州,52.24,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/154.jpg,女性思想觉醒之作，探寻自我与创作的独立宣言,33,2,0,1,,,,,,
I0156,七十二堂写作课: 夏丏尊、叶圣陶教你写文章,夏丏尊、叶圣陶,2025/4/27 17:13,文学,中国文学,义乌,48,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/156.jpg,大师亲授文章根本法则，从形式入手掌握写作精髓,15,2,0,0,,,,,,
I0157,七十年代,北岛、李陀 主编,2025/9/25 17:13,文学,随笔,北京,42,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/157.jpg,一代人的精神档案，重返八十年代的思想现场,7,1,0,0,,,,,,
I0158,七王国的骑士: 冰与火之歌外传,[美] 乔治·R.R.马丁,2025/9/12 17:13,文学,小说,武汉,28.12,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/158.jpg,穿越维斯特洛，见证传奇骑士伊戈的游历冒险与命运抉择,12,3,0,0,,,,,,
I0159,七龍珠完全版 01,鳥山明,2025/7/23 17:13,文学,经典,上海,59.71,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/159.jpg,七龙珠传奇，从深山少年悟空开启,16,2,0,0,,,,,,
I0160,七龍珠完全版 02,鳥山明,2025/4/13 17:13,文学,经典,杭州,94.4,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/160.jpg,龟派气功夷平火山，龙珠之谜再起波澜,19,4,1,2,,,,,,
I0161,万卷虽多当具眼,曹亚瑟,2025/3/28 17:13,文学,随笔,南京,78,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/161.jpg,曹亚瑟以书为镜，照见智识与人生的丰饶趣味,10,4,3,0,,,,,,
I0162,万历十五年,黄仁宇,2025/4/27 17:13,文学,中国文学,郑州,40,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/162.jpg,从万历十五年切入，洞见大明帝国由盛转衰的制度性根源,11,3,1,1,,,,,,
I0163,万寿寺,王小波,2025/5/26 17:13,文学,中国文学,北京,59,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/163.jpg,在荒诞与诗意的世界里，寻找超越现实的自由,11,1,0,0,,,,,,
I0164,万尼亚舅舅·三姊妹·樱桃园,[俄] 契诃夫,2025/8/23 17:13,文学,外国文学,西安,97.08,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/164.jpg,契诃夫三大经典名剧，深刻揭示理想与平庸生活的永恒冲突,7,2,2,1,,,,,,
I0165,万水千山走遍,三毛,2025/9/21 17:13,文学,随笔;散文,西安,13.8,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/165.jpg,从陌生旅客到挚友，一场耗尽体力的墨西哥心灵回归之旅,19,1,1,0,,,,,,
I0166,万物既伟大又渺小,[英] 吉米·哈利（James Herriot）,2025/12/8 17:13,文学,随笔,南京,11.2,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/166.jpg,跟随菜鸟兽医闯荡乡间，笑中带泪见证生命温暖与成长,7,0,0,0,,,,,,
I0167,万物有灵且美,[英]吉米·哈利,2025/12/13 17:13,文学,随笔;外国文学,郑州,26.95,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/167.jpg,大自然蕴藏的至美故事，远比魔法更动人,25,1,0,0,,,,,,
I0168,万物的签名,[美]伊丽莎白·吉尔伯特（Elizabeth Gilbert）,2025/6/5 17:13,文学,小说,成都,27.22,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/168.jpg,跟随内心召唤，打破常规生活，寻回真正的自我与幸福,11,0,0,1,,,,,,
I0169,万物美好.我在其中,钱红丽,2025/11/15 17:13,文学,随笔,武汉,32,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/169.jpg,温婉笔触记录自然草木、四季轮转与消逝的乡野,11,2,1,0,,,,,,
I0170,三个火枪手,[法] 大仲马,2025/6/4 17:13,文学,小说;外国文学;经典;名著,广州,71.83,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/170.jpg,平民英雄联手破阴谋，守护王后，成就火枪手传奇,38,4,0,1,,,,,,
I0171,三个火枪手: 全二册,[法]大仲马、Alexandre Dumas,2025/10/14 17:13,文学,经典,深圳,52.13,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/171.jpg,周克希经典译本，配百幅法版插图，重现名著神韵,20,3,0,0,,,,,,
I0172,三体: “地球往事”三部曲之一,刘慈欣,2025/10/5 17:13,文学,小说;中国文学,成都,23,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/172.jpg,人类存亡，系于她指尖的一次抉择,15,1,0,0,,,,,,
I0173,三体Ⅱ: 黑暗森林,刘慈欣,2025/3/25 17:13,文学,小说,西安,32,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/173.jpg,地球文明生死存亡之际，人类以宇宙为尺度的终极反击,16,7,1,0,,,,,,
